"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/1996","25.56","25.38","26.50","24.81","106.71M","1.23%"
"10/01/1996","25.25","25.44","25.44","23.81","135.87M","-0.75%"
"09/01/1996","25.44","24.81","26.94","24.75","111.09M","1.76%"
"08/01/1996","25.00","23.44","26.25","23.38","101.93M","6.66%"
"07/01/1996","23.44","24.50","24.94","22.12","129.80M","-4.33%"
"06/01/1996","24.50","22.94","24.75","22.88","115.83M","6.52%"
"05/01/1996","23.00","20.34","23.94","19.75","185.23M","12.86%"
"04/01/1996","20.38","20.81","21.12","19.56","146.45M","-1.50%"
"03/01/1996","20.69","20.38","21.34","19.97","140.50M","2.48%"
"02/01/1996","20.19","18.78","21.09","18.72","152.67M","7.17%"
"01/01/1996","18.84","18.47","19.00","18.03","138.02M","1.51%"
"12/01/1995","18.56","18.91","20.09","17.66","164.91M","-2.01%"
"11/01/1995","18.94","17.97","19.22","17.59","109.90M","5.40%"
"10/01/1995","17.97","17.19","18.47","17.09","129.49M","4.17%"
"09/01/1995","17.25","16.00","17.66","15.84","122.18M","7.41%"
"08/01/1995","16.06","16.47","16.78","15.66","139.49M","-2.13%"
"07/01/1995","16.41","15.94","16.72","15.78","106.39M","2.95%"
"06/01/1995","15.94","15.41","16.50","14.97","121.92M","3.44%"
"05/01/1995","15.41","14.50","15.47","14.22","181.67M","6.06%"
"04/01/1995","14.53","14.06","14.72","14.03","95.44M","3.12%"
"03/01/1995","14.09","13.72","14.84","13.66","161.13M","2.47%"
"02/01/1995","13.75","13.19","13.78","12.91","109.33M","4.80%"
"01/01/1995","13.12","12.84","13.19","12.19","138.05M","1.86%"
"12/01/1994","12.88","12.75","13.22","12.44","131.65M","0.78%"
"11/01/1994","12.78","12.53","13.38","12.44","128.10M","1.51%"
"10/01/1994","12.59","12.22","12.81","12.00","133.85M","3.54%"
"09/01/1994","12.16","11.50","12.50","11.31","131.42M","5.74%"
"08/01/1994","11.50","11.09","11.91","10.84","150.08M","3.70%"
"07/01/1994","11.09","10.28","11.12","10.25","120.26M","9.15%"
"06/01/1994","10.16","10.12","10.59","9.81","160.74M","0.99%"
"05/01/1994","10.06","10.38","10.53","9.16","111.44M","-3.64%"
"04/01/1994","10.44","10.00","10.47","9.72","125.23M","2.76%"
"03/01/1994","10.16","10.69","10.72","10.03","142.01M","-4.69%"
"02/01/1994","10.66","10.22","10.81","10.06","126.92M","4.31%"
"01/01/1994","10.22","11.12","11.19","10.03","142.00M","-8.42%"
"12/01/1993","11.16","10.69","11.28","10.56","118.44M","6.29%"
"11/01/1993","10.50","10.81","10.84","10.00","113.96M","-3.14%"
"10/01/1993","10.84","10.50","11.06","10.25","110.71M","2.65%"
"09/01/1993","10.56","10.78","11.16","10.53","123.31M","-2.58%"
"08/01/1993","10.84","10.88","11.06","10.44","95.89M","0.28%"
"07/01/1993","10.81","10.75","11.19","10.47","95.36M","0.56%"
"06/01/1993","10.75","10.38","10.91","9.97","116.77M","3.56%"
"05/01/1993","10.38","9.84","10.53","9.62","118.82M","5.49%"
"04/01/1993","9.84","10.72","10.78","9.38","209.05M","-7.69%"
"03/01/1993","10.66","10.69","10.97","10.34","115.64M","0.66%"
"02/01/1993","10.59","10.66","10.75","10.00","113.28M","0.00%"
"01/01/1993","10.59","10.50","11.03","10.00","111.54M","1.15%"
"12/01/1992","10.47","9.91","11.12","9.69","129.27M","5.33%"
"11/01/1992","9.94","10.16","10.50","9.69","91.93M","-2.17%"
"10/01/1992","10.16","10.12","10.41","9.12","167.71M","0.40%"
"09/01/1992","10.12","10.72","11.34","10.06","125.61M","-5.86%"
"08/01/1992","10.75","10.47","10.97","10.44","79.15M","2.67%"
"07/01/1992","10.47","9.94","10.84","9.94","133.10M","4.70%"
"06/01/1992","10.00","10.94","11.25","9.72","150.78M","-9.09%"
"05/01/1992","11.00","10.34","11.28","10.23","136.64M","5.97%"
"04/01/1992","10.38","10.14","10.55","9.89","154.70M","1.57%"
"03/01/1992","10.22","10.19","10.42","9.75","135.77M","0.00%"
"02/01/1992","10.22","9.75","10.34","9.42","145.72M","5.47%"
"01/01/1992","9.69","9.92","10.42","8.89","229.34M","-3.39%"
"12/01/1991","10.03","8.59","10.22","8.53","144.80M","15.69%"
"11/01/1991","8.67","8.22","8.84","8.09","113.75M","4.08%"
"10/01/1991","8.33","8.33","8.39","7.80","119.85M","3.35%"
"09/01/1991","8.06","8.06","8.31","7.94","95.81M","-1.95%"
"08/01/1991","8.22","8.22","8.31","7.48","150.28M","9.31%"
"07/01/1991","7.52","7.52","7.53","6.81","119.53M","10.43%"
"06/01/1991","6.81","6.81","7.14","6.70","114.19M","-4.89%"
"05/01/1991","7.16","7.16","7.25","6.58","135.15M","8.65%"
"04/01/1991","6.59","6.59","7.09","6.42","168.04M","-2.80%"
"03/01/1991","6.78","6.78","6.94","6.39","138.30M","3.51%"
"02/01/1991","6.55","6.55","6.80","5.88","155.30M","7.55%"
"01/01/1991","6.09","6.09","6.14","5.33","191.63M","4.82%"
"12/01/1990","5.81","5.81","6.12","5.70","121.09M","0.52%"
