"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2022","118.85","124.43","126.20","103.46","162.63M","-4.69%"
"04/01/2022","124.70","134.45","139.14","120.48","128.18M","-7.33%"
"03/01/2022","134.56","136.72","139.86","116.75","201.08M","-1.46%"
"02/01/2022","136.55","149.50","149.68","130.93","115.41M","-7.78%"
"01/01/2022","148.07","167.53","167.91","139.56","131.53M","-11.16%"
"12/01/2021","166.67","170.89","173.37","155.47","123.50M","-1.52%"
"11/01/2021","169.24","167.80","179.10","165.89","117.60M","1.17%"
"10/01/2021","167.29","145.22","167.63","144.37","132.97M","15.19%"
"09/01/2021","145.23","164.92","166.62","144.42","171.24M","-11.84%"
"08/01/2021","164.74","169.06","174.38","164.20","94.31M","-1.65%"
"07/01/2021","167.51","154.07","167.87","153.89","115.03M","8.43%"
"06/01/2021","154.49","137.85","156.40","126.68","193.66M","13.21%"
"05/01/2021","136.46","133.37","139.36","130.48","121.88M","2.90%"
"04/01/2021","132.62","134.69","138.24","125.70","146.69M","-0.20%"
"03/01/2021","132.89","135.64","146.66","125.44","175.62M","-1.40%"
"02/01/2021","134.78","135.37","145.88","131.58","109.52M","0.89%"
"01/01/2021","133.59","142.85","147.10","130.27","99.30M","-5.57%"
"12/01/2020","141.47","136.44","147.95","134.67","131.30M","5.03%"
"11/01/2020","134.70","122.37","136.35","121.10","109.16M","12.18%"
"10/01/2020","120.08","127.73","131.38","118.80","113.43M","-4.35%"
"09/01/2020","125.54","112.00","130.38","110.21","193.22M","12.20%"
"08/01/2020","111.89","98.03","112.79","96.55","116.00M","14.63%"
"07/01/2020","97.61","98.50","100.18","95.11","114.81M","-0.45%"
"06/01/2020","98.05","98.40","104.69","93.44","183.22M","-0.54%"
"05/01/2020","98.58","85.67","100.69","84.11","135.75M","13.08%"
"04/01/2020","87.18","79.49","91.39","77.16","165.10M","5.37%"
"03/01/2020","82.74","89.60","94.98","60.00","344.65M","-7.43%"
"02/01/2020","89.38","99.00","103.89","85.15","138.98M","-7.19%"
"01/01/2020","96.30","101.36","105.62","95.92","122.26M","-4.95%"
"12/01/2019","101.31","94.09","101.79","91.31","130.84M","8.36%"
"11/01/2019","93.49","90.18","95.12","88.74","109.15M","4.40%"
"10/01/2019","89.55","94.13","96.87","88.94","156.46M","-4.65%"
"09/01/2019","93.92","84.00","94.08","83.62","136.02M","11.15%"
"08/01/2019","84.50","85.26","86.77","78.18","138.17M","-1.78%"
"07/01/2019","86.03","84.93","89.87","84.22","117.82M","2.48%"
"06/01/2019","83.95","77.24","86.85","77.08","134.67M","8.83%"
"05/01/2019","77.14","87.73","87.95","77.07","161.72M","-12.17%"
"04/01/2019","87.83","85.04","90.00","83.97","117.37M","4.30%"
"03/01/2019","84.21","86.93","88.59","80.89","157.84M","-1.77%"
"02/01/2019","85.73","81.83","86.40","80.83","104.26M","4.70%"
"01/01/2019","81.88","72.79","81.95","71.21","153.02M","10.44%"
"12/01/2018","74.14","77.10","79.00","66.53","180.37M","-1.30%"
"11/01/2018","75.12","75.23","78.59","69.52","132.67M","0.11%"
"10/01/2018","75.04","85.10","85.85","70.69","199.35M","-11.43%"
"09/01/2018","84.72","79.39","86.04","79.00","165.67M","3.07%"
"08/01/2018","82.20","76.50","83.68","76.50","123.71M","6.88%"
