"Date","Price","Open","High","Low","Vol.","Change %"
"11/01/2022","35.90","33.54","36.11","32.28","202.02M","7.87%"
"10/01/2022","33.28","29.83","33.66","29.54","224.36M","16.57%"
"09/01/2022","28.55","30.52","32.42","27.20","211.80M","-7.43%"
"08/01/2022","30.84","29.00","32.88","28.74","252.59M","4.97%"
"07/01/2022","29.38","27.95","29.42","25.36","232.10M","3.63%"
"06/01/2022","28.35","32.72","34.30","27.06","259.81M","-12.42%"
"05/01/2022","32.37","28.55","33.21","28.16","291.22M","12.71%"
"04/01/2022","28.72","29.55","31.75","27.92","246.31M","-2.31%"
"03/01/2022","29.40","28.78","31.24","27.31","439.33M","0.65%"
"02/01/2022","29.21","31.20","34.16","28.32","361.05M","-5.53%"
"01/01/2022","30.92","26.69","32.64","26.65","302.15M","16.11%"
"12/01/2021","26.63","26.62","27.91","25.33","238.12M","2.58%"
"11/01/2021","25.96","29.19","29.38","25.46","213.32M","-9.83%"
