"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/1998","56.50","57.81","60.38","54.50","48.16M","-0.55%"
"03/01/1998","56.81","55.31","59.25","52.94","43.06M","4.60%"
"02/01/1998","54.31","52.00","55.00","50.81","37.55M","5.97%"
"01/01/1998","51.25","55.00","55.75","49.25","46.06M","-5.43%"
"12/01/1997","54.19","52.88","56.38","51.12","36.84M","2.85%"
"11/01/1997","52.69","54.00","56.12","50.38","34.39M","0.00%"
"10/01/1997","52.69","57.38","59.44","48.00","52.96M","-5.06%"
"09/01/1997","55.50","52.38","55.94","51.19","50.33M","9.36%"
"08/01/1997","50.75","55.19","57.38","49.12","40.08M","-9.28%"
"07/01/1997","55.94","54.12","58.12","53.12","49.62M","3.59%"
"06/01/1997","54.00","48.78","54.38","48.22","53.08M","10.63%"
"05/01/1997","48.81","44.69","49.19","44.00","93.32M","8.32%"
"04/01/1997","45.06","43.69","45.31","42.00","56.92M","2.99%"
"03/01/1997","43.75","42.94","45.06","42.53","46.52M","1.16%"
"02/01/1997","43.25","43.41","46.25","43.00","48.49M","-0.21%"
"01/01/1997","43.34","42.94","44.16","42.41","54.20M","1.52%"
"12/01/1996","42.69","42.28","43.47","40.28","56.12M","0.52%"
"11/01/1996","42.47","41.22","43.03","39.62","44.50M","2.73%"
"10/01/1996","41.34","39.09","43.03","39.06","36.21M","5.92%"
"09/01/1996","39.03","37.75","39.47","37.69","114.47M","4.53%"
"08/01/1996","37.34","36.91","38.56","36.88","33.14M","-1.01%"
"07/01/1996","37.72","38.41","38.94","36.62","41.32M","-1.87%"
"06/01/1996","38.44","37.41","38.81","37.41","41.46M","2.56%"
"05/01/1996","37.48","35.59","38.56","34.78","94.98M","4.75%"
"04/01/1996","35.78","35.31","36.84","35.25","49.05M","1.33%"
"03/01/1996","35.31","34.75","35.75","33.81","67.20M","2.53%"
"02/01/1996","34.44","34.72","37.19","34.09","82.67M","-0.89%"
"01/01/1996","34.75","35.09","36.03","33.41","54.21M","-1.50%"
"12/01/1995","35.28","32.25","35.44","32.25","41.34M","9.94%"
"11/01/1995","32.09","30.75","32.97","30.47","34.03M","4.46%"
"10/01/1995","30.72","30.62","31.50","30.31","36.69M","0.10%"
"09/01/1995","30.69","29.78","31.12","29.78","102.38M","2.95%"
"08/01/1995","29.81","31.81","31.88","29.19","41.43M","-6.11%"
"07/01/1995","31.75","30.53","31.75","30.19","37.49M","4.20%"
"06/01/1995","30.47","31.50","31.94","30.19","46.52M","-3.85%"
"05/01/1995","31.69","31.12","32.09","30.03","120.00M","2.23%"
"04/01/1995","31.00","30.00","31.03","29.62","31.02M","3.33%"
"03/01/1995","30.00","28.06","30.03","28.00","43.94M","7.03%"
"02/01/1995","28.03","28.03","28.97","27.78","32.35M","0.21%"
"01/01/1995","27.97","26.91","28.56","26.81","31.24M","3.82%"
"12/01/1994","26.94","27.03","27.28","26.22","34.87M","-0.81%"
"11/01/1994","27.16","28.75","28.81","26.38","38.91M","-6.73%"
"10/01/1994","29.12","26.91","29.19","26.66","46.07M","8.49%"
"09/01/1994","26.84","28.09","28.59","26.56","65.30M","-4.69%"
"08/01/1994","28.16","28.34","28.38","27.19","36.16M","-0.32%"
"07/01/1994","28.25","26.31","28.25","26.22","30.76M","8.15%"
"06/01/1994","26.12","26.69","27.19","26.12","37.41M","-2.25%"
"05/01/1994","26.72","27.16","27.91","26.16","87.60M","-1.94%"
"04/01/1994","27.25","24.50","27.91","24.22","53.82M","9.70%"
"03/01/1994","24.84","26.72","26.75","24.66","50.51M","-6.93%"
"02/01/1994","26.69","27.38","27.41","25.88","38.61M","-2.95%"
"01/01/1994","27.50","26.19","27.56","25.88","42.80M","5.40%"
"12/01/1993","26.09","25.62","26.72","25.25","39.92M","3.33%"
"11/01/1993","25.25","26.47","27.03","24.75","54.60M","-4.50%"
"10/01/1993","26.44","25.41","26.62","25.41","42.75M","4.05%"
"09/01/1993","25.41","25.12","26.03","24.12","438.38M","1.28%"
"08/01/1993","25.09","23.69","25.38","23.44","45.67M","6.49%"
"07/01/1993","23.56","23.25","23.72","22.44","53.02M","1.60%"
"06/01/1993","23.19","23.25","23.62","22.75","51.94M","-0.51%"
